TaskID,StationID,Team,Start,End,Duration
6,1,"[45, 86]",1.2093469911197154,2.2472905190598746,1.0379435279401592
1156,3,"[65, 125]",1.2303991364474374,2.2731103153794843,1.042711178932047
8,5,"[155, 146]",1.36737937085781,2.513874406403146,1.1464950355453363
1252,5,"[72, 82]",1.36737937085781,3.5961839666426,2.22880459578479
11,3,"[47, 28]",1.5164127474649185,3.1157543810502846,1.599341633585366
1251,4,"[116, 158]",1.5735223071710358,3.876237990228279,2.3027156830572433
1157,1,"[51, 142]",1.979581045237276,3.0438797379081954,1.0642986926709195
1172,3,"[18, 118]",2.0313252074760193,3.0319780331434707,1.0006528256674514
21,4,"[123, 76]",2.1234121993229573,4.9397273408698865,2.816315141546929
1173,4,"[12, 6]",2.1234121993229573,3.09716857290565,0.9737563735826926
12,2,"[103, 126]",2.1766237513577646,3.447956864337094,1.2713331129793293
1154,2,"[53, 55]",2.1766237513577646,3.143124657295794,0.9665009059380294
1155,1,"[45, 86]",2.2472905190598746,3.1995322586522255,0.9522417395923508
1178,3,"[65, 125]",2.2731103153794843,3.315821494311531,1.0427111789320467
1144,5,"[155, 146]",2.513874406403146,3.565704682033158,1.051830275630012
1179,3,"[18, 118]",3.0319780331434707,4.032630858810922,1.0006528256674514
1180,1,"[51, 142]",3.0438797379081954,4.108178430579115,1.0642986926709197
1181,4,"[12, 6]",3.09716857290565,4.070924946488343,0.9737563735826926
1192,3,"[47, 28]",3.1157543810502846,4.418921643276396,1.3031672622261112
23,2,"[55, 53]",3.143124657295794,4.148285562602261,1.0051609053064672
7,1,"[45, 86]",3.1995322586522255,4.485058629805111,1.2855263711528853
1195,3,"[65, 125]",3.315821494311531,4.4628038159969545,1.1469823216854236
1193,2,"[103, 126]",3.447956864337094,4.540508806404569,1.092551942067475
9,5,"[155, 72]",3.5961839666426,4.882054781953619,1.2858708153110192
1218,5,"[146, 82]",3.5961839666426,4.721317237077417,1.1251332704348171
1231,4,"[116, 158]",3.876237990228279,4.931649325899995,1.055411335671716
1234,3,"[18, 118]",4.032630858810922,5.133348990902541,1.100718132091619
1236,4,"[12, 6]",4.070924946488343,5.1420569806454655,1.0711320341571229
1238,1,"[51, 142]",4.108178430579115,5.278907017891985,1.1707285873128699
13,2,"[55, 53]",4.148285562602261,5.4530618086617775,1.3047762460595163
1242,3,"[47, 28]",4.418921643276396,5.722088905502507,1.3031672622261112
1246,3,"[65, 125]",4.4628038159969545,5.609786137682378,1.1469823216854236
1194,1,"[45, 86]",4.485058629805111,5.532524566059909,1.047465936254798
1241,2,"[103, 126]",4.540508806404569,5.633060748472044,1.092551942067475
1222,5,"[82, 146]",4.721317237077417,5.846450507512234,1.1251332704348167
1265,5,"[155, 72]",4.882054781953619,5.929801376412467,1.0477465944588475
1273,4,"[116, 158]",4.931649325899995,5.987060661571712,1.0554113356717165
22,4,"[123, 76]",4.9397273408698865,5.643806126256619,0.7040787853867325
2139,3,"[18, 118]",5.133348990902541,6.23406712299416,1.100718132091619
2155,4,"[12, 6]",5.1420569806454655,6.213189014802589,1.0711320341571238
1936,1,[51],5.278907017891985,6.499414190215999,1.2205071723240142
1253,1,"[45, 86]",5.532524566059909,6.579990502314707,1.047465936254798
2804,3,"[65, 125]",5.609786137682378,6.819331070439312,1.209544932756934
1263,2,"[103, 55]",5.633060748472044,6.639942322778762,1.0068815743067185
2251,2,"[53, 126]",5.633060748472044,6.855406080488777,1.222345332016733
1152,4,"[123, 76]",5.643806126256619,6.984908638053518,1.3411025117968993
1153,3,"[47, 28]",5.722088905502507,7.143725944517709,1.4216370390152022
1266,5,"[82, 155]",5.929801376412467,6.985069137252531,1.0552677608400645
1267,5,"[146, 72]",5.929801376412467,7.147896602122568,1.2180952257101012
318,4,"[116, 158]",5.987060661571712,7.234364894580118,1.247304233008406
321,4,"[12, 6]",6.213189014802589,7.479072254027768,1.2658832392251789
322,3,"[18, 118]",6.23406712299416,7.534915748647002,1.3008486256528418
1116,1,"[51, 86]",6.579990502314707,8.026609470914455,1.446618968599748
2758,1,"[142, 45]",6.579990502314707,7.643145301531543,1.0631547992168366
319,2,"[103, 55]",6.639942322778762,7.738358605498428,1.0984162827196657
1119,3,"[65, 125]",6.819331070439312,8.17485555333063,1.355524482891318
1118,2,"[53, 126]",6.855406080488777,8.225275838299227,1.3698697578104504
1175,4,"[123, 76]",6.984908638053518,8.437769581478026,1.4528609434245077
1274,5,"[155, 82]",6.985069137252531,8.136270351689248,1.1512012144367167
1177,3,"[47, 28]",7.143725944517709,8.683832619095057,1.5401066745773475
1176,5,"[72, 146]",7.147896602122568,8.467499662469441,1.3196030603468731
1183,4,"[116, 158]",7.234364894580118,8.481669127588525,1.247304233008407
1184,4,"[12, 6]",7.479072254027768,8.744955493252947,1.2658832392251789
1185,3,"[18, 118]",7.534915748647002,8.835764374299844,1.3008486256528418
1117,1,"[45, 142]",7.643145301531543,8.834611877442065,1.1914665759105212
1174,2,"[103, 55]",7.738358605498428,8.928309487513191,1.189950882014763
1226,1,"[86, 51]",8.026609470914455,9.473228439514203,1.4466189685997488
1182,5,"[155, 82]",8.136270351689248,9.383404905361058,1.2471345536718097
1151,3,"[65, 125]",8.17485555333063,9.321837875016053,1.1469823216854227
1227,2,"[53, 126]",8.225275838299227,9.595145596109678,1.3698697578104504
1229,4,"[123, 76]",8.437769581478026,9.890630524902534,1.4528609434245077
1228,5,"[72, 146]",8.467499662469441,9.787102722816314,1.3196030603468731
1272,4,"[116, 158]",8.481669127588525,9.728973360596932,1.247304233008407
706,3,"[47, 28]",8.683832619095057,10.342409070461496,1.6585764513664394
1162,4,"[12, 6]",8.744955493252947,10.108214393052556,1.3632588997996091
1148,1,"[45, 142]",8.834611877442065,9.84277596204311,1.0081640846010451
1163,3,"[18, 118]",8.835764374299844,10.236678306376852,1.4009139320770085
1150,2,"[103, 55]",8.928309487513191,9.935191061819909,1.0068815743067177
1260,3,"[65, 125]",9.321837875016053,10.781633500660746,1.4597956256446931
1237,5,"[82, 155]",9.383404905361058,10.630539459032867,1.2471345536718097
1149,1,"[86, 51]",9.473228439514203,10.697290715143161,1.2240622756289579
1275,2,"[53, 126]",9.595145596109678,11.070389979663158,1.4752443835534805
1934,4,"[116, 158]",9.728973360596932,11.072224099462243,1.3432507388653114
1270,5,"[72, 146]",9.787102722816314,11.208213738806844,1.4211110159905296
2,1,"[45, 142]",9.84277596204311,11.400847739086256,1.5580717770431463
1250,4,"[123, 76]",9.890630524902534,13.466903800876558,3.5762732759740246
1225,2,"[103, 55]",9.935191061819909,11.21667665224762,1.2814855904277103
1170,4,"[12, 6]",10.108214393052556,12.153102684711566,2.04488829165901
1171,3,"[18, 118]",10.236678306376852,12.33804914484881,2.101370838471958
1129,3,"[47, 28]",10.342409070461496,12.119455298617027,1.7770462281555304
1937,5,"[82, 155]",10.630539459032867,11.973607466301331,1.3430680072684638
1933,1,[86],10.697290715143161,11.790092862074772,1.0928021469316107
1158,3,"[65, 125]",10.781633500660746,12.345700269058817,1.564066768398071
1159,2,"[53, 126]",11.070389979663158,12.651008988959667,1.580619009296509
1160,4,"[116, 158]",11.072224099462243,12.511421344184459,1.4391972447222159
1130,5,"[72, 146]",11.208213738806844,12.730832710441028,1.5226189716341842
1128,2,"[103, 55]",11.21667665224762,12.589696951088277,1.3730202988406575
1131,1,"[51, 45]",11.400847739086256,13.0414398210574,1.6405920819711444
1167,1,"[142, 86]",11.790092862074772,13.184876905088752,1.3947840430139795
1161,5,"[82, 155]",11.973607466301331,13.412608927166447,1.439001460865116
1269,3,"[47, 28]",12.119455298617027,13.896501526772557,1.7770462281555304
1924,4,"[12, 6]",12.153102684711566,13.63321235398433,1.480109669272764
320,3,"[18, 118]",12.33804914484881,13.939093689774154,1.6010445449253439
1124,3,"[65, 125]",12.345700269058817,14.014038180210264,1.668337911151447
1125,4,"[116, 158]",12.511421344184459,14.046565094763581,1.5351437505791221
1166,2,"[103, 55]",12.589696951088277,13.962717249928934,1.3730202988406575
1126,2,"[53, 126]",12.651008988959667,14.337002623999206,1.685993635039539
1262,5,"[72, 146]",12.730832710441028,14.253451682075212,1.5226189716341842
1147,1,"[51, 142]",13.184876905088752,14.88775483873708,1.7028779336483293
1244,1,"[45, 86]",13.184876905088752,14.613239514477277,1.4283626093885253
1146,5,"[82, 155]",13.412608927166447,14.947543841628217,1.53493491446177
1188,4,"[123, 76]",13.466903800876558,15.25504043886357,1.7881366379870123
1189,4,"[12, 6]",13.63321235398433,15.1912225749328,1.5580102209484696
1200,3,"[47, 28]",13.896501526772557,15.91048730850627,2.0139857817337123
323,0,[],13.939093689774154,13.939093689774154,0.0
1202,3,"[18, 118]",13.939093689774154,15.640203541123666,1.7011098513495124
1127,2,"[103, 55]",13.962717249928934,15.427272257182539,1.4645550072536047
1206,3,"[65, 125]",14.014038180210264,15.786647234115087,1.772609053904823
329,4,"[116, 158]",14.046565094763581,15.293869327771988,1.247304233008407
1187,5,"[72, 146]",14.253451682075212,15.877578609353053,1.6241269272778407
1204,2,"[53, 126]",14.337002623999206,16.128370884781773,1.7913682607825674
1186,1,"[86, 45]",14.613239514477277,16.13682632052825,1.5235868060509734
1210,1,"[51, 142]",14.88775483873708,16.69706266702736,1.8093078282902795
334,5,"[82, 155]",14.947543841628217,16.194678395300027,1.2471345536718097
325,4,"[12, 6]",15.1912225749328,16.943984000949325,1.7527614260165247
326,4,"[123, 76]",15.25504043886357,17.26669407333236,2.0116536344687894
327,4,"[116, 158]",15.293869327771988,17.0209059756878,1.7270366479158117
1208,2,"[103, 55]",15.427272257182539,16.98336197284909,1.55608971566655
1203,3,"[18, 118]",15.640203541123666,18.742227205263074,3.1020236641394074
1207,3,"[65, 125]",15.786647234115087,19.019051789363743,3.2324045552486567
1201,3,"[47, 28]",15.91048730850627,19.583049400379473,3.6725620918732034
1214,2,"[53, 126]",16.128370884781773,17.919739145564343,1.7913682607825692
1212,1,"[45, 86]",16.13682632052825,17.75563732324167,1.6188110027134215
324,5,"[72, 82]",16.194678395300027,17.866281731432704,1.6716033361326765
328,5,"[146, 155]",16.194678395300027,18.087972841278873,1.8932944459788459
1216,1,"[51, 142]",16.69706266702736,18.50637049531764,1.8093078282902795
333,4,"[12, 6]",16.943984000949325,18.69674542696585,1.7527614260165265
1205,2,"[103, 55]",16.98336197284909,19.8209371698255,2.8375751969764096
332,4,"[116, 158]",17.0209059756878,19.707407453418423,2.686501477730623
1232,4,"[123, 76]",17.26669407333236,19.16658927617354,1.8998952028411793
1211,1,"[45, 86]",17.75563732324167,20.70758662516511,2.951949301923438
330,5,"[82, 72]",17.866281731432704,19.53788506756538,1.6716033361326765
1209,2,"[53, 126]",17.919739145564343,21.18635166428408,3.266612518719736
1254,5,"[155, 146]",18.087972841278873,19.87608436000507,1.788111518726197
1213,1,"[51, 142]",18.50637049531764,21.80569634109806,3.2993258457804195
1217,1,"[132, 91]",18.50637049531764,21.5980152676468,3.091644772329161
1927,4,"[12, 6]",18.69674542696585,20.361868862938113,1.6651234359722622
2253,3,"[18, 118]",18.742227205263074,20.443337056612584,1.7011098513495106
14,3,"[65, 125]",19.019051789363743,21.167036758299346,2.147984968935603
17,4,"[123, 76]",19.16658927617354,21.46881509932723,2.302225823153691
1268,5,"[82, 72]",19.53788506756538,21.116621637795287,1.578736570229907
1261,3,"[47, 28]",19.583049400379473,21.71550481767533,2.1324554172958585
1465,4,"[116, 158]",19.707407453418423,21.434444101334236,1.7270366479158135
1215,2,"[103, 55]",19.8209371698255,22.658512366801908,2.8375751969764096
1256,5,"[155, 146]",19.87608436000507,21.769378805983916,1.8932944459788459
1137,4,"[12, 6]",20.361868862938113,22.21200594952907,1.850137086590955
1138,3,"[18, 118]",20.443337056612584,22.34457740152332,1.901240344910736
1139,1,"[86, 45]",20.70758662516511,22.516845907687365,1.8092592825222553
1136,5,"[82, 72]",21.116621637795287,22.88109185053665,1.7644702127413616
1141,3,"[65, 125]",21.167036758299346,23.148187973410064,1.9811512151107173
1926,2,[53],21.18635166428408,22.54665297729833,1.3603013130142507
1143,4,"[116, 158]",21.434444101334236,23.257427255106954,1.822983153772718
19,4,"[123, 76]",21.46881509932723,22.9775553917921,1.5087402924648714
1235,1,"[91, 132]",21.5980152676468,23.492894356170865,1.894879088524064
1240,3,"[47, 28]",21.71550481767533,23.96643001176028,2.2509251940849495
1140,5,"[155, 146]",21.769378805983916,23.767856304603352,1.9984774986194367
1264,1,"[51, 142]",21.80569634109806,23.82786383179795,2.022167490699889
2269,4,"[12, 6]",22.21200594952907,24.062143036120023,1.850137086590955
1120,3,"[18, 118]",22.34457740152332,24.345883052858223,2.001305651334903
1121,1,"[86, 45]",22.516845907687365,24.421329386872067,1.9044834791847016
1122,2,"[53, 103]",22.658512366801908,24.52685899566846,1.8683466288665507
1142,2,"[126, 55]",22.658512366801908,24.61523348869569,1.9567211218937821
1257,5,"[82, 72]",22.88109185053665,24.459828420766556,1.578736570229907
1133,4,"[123, 76]",22.9775553917921,25.21272615596923,2.235170764177127
1134,3,"[65, 125]",23.148187973410064,25.233610331274157,2.0854223578640934
1135,4,"[116, 158]",23.257427255106954,25.176356914736576,1.9189296596296224
1164,1,"[91, 132]",23.492894356170865,25.487503948067353,1.994609591896488
1132,5,"[155, 146]",23.767856304603352,25.871516855863376,2.103660551260024
1190,1,"[51, 142]",23.82786383179795,25.95646121713979,2.128597385341841
1191,3,"[47, 28]",23.96643001176028,26.33582498263432,2.3693949708740405
1219,4,"[12, 6]",24.062143036120023,26.00965578328541,1.947512747165387
1220,3,"[18, 118]",24.345883052858223,26.347188704193126,2.001305651334903
1221,1,"[86, 45]",24.421329386872067,26.32581286605677,1.9044834791847016
1165,5,"[82, 72]",24.459828420766556,26.317165510116602,1.8573370893500467
1123,2,"[103, 55]",24.61523348869569,26.44592722048323,1.830693731787541
1230,2,"[53, 126]",24.61523348869569,26.722725501091038,2.1074920123953476
1247,4,"[116, 158]",25.176356914736576,27.0952865743662,1.9189296596296224
2134,4,"[123, 76]",25.21272615596923,27.447896920146356,2.235170764177127
2135,3,"[65, 125]",25.233610331274157,27.31903268913825,2.0854223578640934
2137,1,"[91, 132]",25.487503948067353,27.48211353996384,1.994609591896488
1224,5,"[155, 146]",25.871516855863376,27.9751774071234,2.103660551260024
2143,1,"[51, 142]",25.95646121713979,28.08505860248163,2.128597385341841
2146,4,"[12, 6]",26.00965578328541,27.957168530450797,1.947512747165387
2138,5,"[82, 72]",26.317165510116602,28.17450259946665,1.8573370893500467
1169,1,"[86, 45]",26.32581286605677,28.325520428387854,1.9997075623310856
1271,3,"[47, 28]",26.33582498263432,28.823689589070508,2.4878646064361867
2270,3,"[18, 118]",26.347188704193126,28.448559542665084,2.101370838471958
1239,2,"[103, 55]",26.44592722048323,28.276620952270772,1.830693731787541
2276,2,"[53, 126]",26.722725501091038,28.9355920136131,2.212866512522062
1255,4,"[116, 158]",27.0952865743662,29.206109245709634,2.110822671343435
1816,3,"[115, 100]",27.31903268913825,27.592908496992877,0.2738758078546262
1817,4,"[44, 150]",27.447896920146356,27.72693429715262,0.2790373770062651
1827,1,"[3, 48]",27.48211353996384,27.775605637201526,0.2934920972376851
1828,3,"[115, 100]",27.592908496992877,27.866784304847503,0.2738758078546262
1829,4,"[44, 150]",27.72693429715262,28.005971674158886,0.2790373770062651
1830,1,"[3, 48]",27.775605637201526,28.06909773443921,0.2934920972376851
1831,3,"[115, 100]",27.866784304847503,28.14066011270213,0.2738758078546262
1823,5,"[60, 105]",27.9751774071234,28.366105650072335,0.39092824294893447
1974,4,"[44, 150]",28.005971674158886,28.28500905116515,0.2790373770062651
511,1,"[3, 48]",28.06909773443921,28.558251210398137,0.48915347595892555
1682,3,"[115, 100]",28.14066011270213,28.597119774321765,0.45645966161963614
1168,5,"[155, 82]",28.17450259946665,30.189104553188564,2.0146019537219146
1686,2,"[157, 19]",28.276620952270772,28.773981689402987,0.4973607371322153
2277,2,"[103, 55]",28.276620952270772,30.19884928335341,1.9222283310826391
1826,4,"[44, 150]",28.28500905116515,28.657058877933547,0.3720498267683965
1684,5,"[60, 105]",28.366105650072335,28.854765946476896,0.48866029640456077
1680,1,"[3, 48]",28.558251210398137,29.047404686357062,0.48915347595892555
1877,3,"[115, 100]",28.597119774321765,29.14487139003102,0.5477516157092559
1822,4,"[44, 150]",28.657058877933547,29.122121154464075,0.4650622765305279
2679,2,"[157, 19]",28.773981689402987,29.370814597677654,0.5968329082746671
1854,5,"[60, 105]",28.854765946476896,29.44115832546351,0.5863923789866128
1867,1,"[3, 48]",29.047404686357062,29.536558162315988,0.48915347595892555
2212,4,"[44, 150]",29.122121154464075,29.680195908476605,0.5580747540125301
2209,3,"[115, 100]",29.14487139003102,29.692623005740277,0.5477516157092559
1923,2,"[157, 19]",29.370814597677654,30.017383532233527,0.6465689345558729
2741,5,"[60, 105]",29.44115832546351,30.02755070445012,0.5863923789866128
1878,1,"[3, 48]",29.536558162315988,30.123542356791354,0.5869841944753666
892,4,"[44, 150]",29.680195908476605,30.331283084531393,0.6510871760547872
2680,3,"[115, 100]",29.692623005740277,30.240374621449533,0.5477516157092559
1010,2,"[157, 19]",30.017383532233527,30.713688552360626,0.6963050201270988
1896,5,"[60, 105]",30.02755070445012,30.516211000854682,0.48866029640456077
891,1,"[3, 48]",30.123542356791354,30.808357211471524,0.6848148546801696
893,3,"[115, 100]",30.240374621449533,30.879418136834175,0.6390435153846425
894,4,"[44, 150]",30.331283084531393,30.98237026058618,0.6510871760547872
1818,5,"[60, 105]",30.516211000854682,31.2003354041705,0.6841244033158169
1815,2,"[157, 19]",30.713688552360626,31.409993572487725,0.6963050201270988
1868,1,"[3, 48]",30.808357211471524,31.98232560042226,1.1739683889507369
1012,3,"[115, 100]",30.879418136834175,31.518461652218818,0.6390435153846425
1011,4,"[44, 150]",30.98237026058618,31.633457436640967,0.6510871760547872
1820,5,"[60, 105]",31.2003354041705,31.884459807486316,0.6841244033158169
1821,2,"[157, 19]",31.409993572487725,32.10629859261482,0.6963050201270953
1825,3,"[115, 100]",31.518461652218818,32.15750516760346,0.6390435153846425
1858,4,"[44, 150]",31.633457436640967,32.284544612695754,0.6510871760547872
1915,5,"[60, 105]",31.884459807486316,32.56858421080213,0.6841244033158134
1819,1,"[3, 48]",31.98232560042226,32.667140455102434,0.6848148546801731
2203,2,"[157, 19]",32.10629859261482,32.80260361274192,0.6963050201270988
2677,3,"[115, 100]",32.15750516760346,32.7965486829881,0.6390435153846425
2678,4,"[44, 150]",32.284544612695754,32.93563178875054,0.6510871760547872
2722,5,"[60, 105]",32.56858421080213,33.25270861411794,0.6841244033158134
2206,1,"[3, 48]",32.667140455102434,33.3519553097826,0.6848148546801696
1788,3,"[115, 100]",32.7965486829881,33.526884152462365,0.7303354694742623
497,2,"[157, 19]",32.80260361274192,33.59838080401147,0.7957771912695506
1846,4,"[44, 150]",32.93563178875054,33.679731442287334,0.744099653536793
1847,5,"[60, 105]",33.25270861411794,34.03456510001581,0.7818564858978689
1848,1,"[3, 48]",33.3519553097826,34.134600882979214,0.7826455731966107
1850,3,"[115, 100]",33.526884152462365,34.25721962193663,0.7303354694742623
1849,2,"[157, 19]",33.59838080401147,34.39415799528102,0.7957771912695506
1839,4,"[44, 150]",33.679731442287334,34.88889331691491,1.2091618746275756
1852,5,"[60, 105]",34.03456510001581,34.81642158591368,0.7818564858978689
1258,1,"[86, 45]",34.134600882979214,36.324756838635196,2.1901559556559818
1853,1,"[3, 48]",34.134600882979214,34.917246456175825,0.7826455731966107
1259,3,"[18, 65]",34.25721962193663,36.50676231191265,2.2495426899760247
1855,3,"[115, 100]",34.25721962193663,34.98755509141089,0.7303354694742623
1859,2,"[157, 19]",34.39415799528102,35.18993518655057,0.7957771912695506
2250,2,"[103, 53]",34.39415799528102,36.5427565739327,2.1485985786516792
2235,5,"[155, 146]",34.81642158591368,35.86825186154369,1.0518302756300102
2723,5,"[60, 105]",34.81642158591368,35.500545989229494,0.6841244033158134
1860,4,"[44, 150]",34.88889331691491,35.6329929704517,0.744099653536793
2236,4,"[116, 158]",34.88889331691491,35.84835814672972,0.959464829814813
1862,1,"[3, 48]",34.917246456175825,35.699892029372435,0.7826455731966107
1863,3,"[115, 100]",34.98755509141089,35.71789056088515,0.7303354694742623
2241,3,"[125, 47]",34.98755509141089,36.088100241010174,1.1005451495992844
1233,2,"[55, 126]",35.18993518655057,37.66158304869858,2.4716478621480107
1876,2,"[157, 19]",35.18993518655057,35.98571237782012,0.7957771912695506
1891,5,"[60, 105]",35.500545989229494,36.28240247512736,0.7818564858978689
1276,4,"[12, 123]",35.6329929704517,38.129514117571695,2.496521147119992
1879,4,"[44, 150]",35.6329929704517,36.377092623988496,0.744099653536793
2237,1,"[51, 3]",35.699892029372435,36.818586951389044,1.1186949220166085
2267,1,"[91, 48]",35.699892029372435,38.0482861245291,2.3483940951566638
2162,3,"[28, 118]",35.71789056088515,38.58679533397998,2.868904773094826
2243,4,"[116, 158]",35.84835814672972,36.90376948240144,1.0554113356717139
2450,2,"[157, 19]",35.98571237782012,38.57198811604361,2.5862757382234918
2451,3,"[125, 47]",36.088100241010174,38.94951752501214,2.8614172840019663
2452,5,"[155, 146]",36.28240247512736,39.017161091455044,2.7347586163276816
2724,5,"[60, 105]",36.28240247512736,37.45518723310059,1.1727847579732256
2453,1,"[86, 45]",36.324756838635196,38.80058527076246,2.4758284321272654
2454,4,"[44, 76]",36.377092623988496,39.04673776044054,2.669645136452047
2469,3,"[18, 65]",36.50676231191265,39.04972357307022,2.542961261157565
3,1,"[51, 3]",36.818586951389044,40.062802331924274,3.2442153805352305
1893,5,"[60, 105]",37.45518723310059,38.23704371899846,0.7818564858978689
1009,5,"[60, 105]",38.23704371899846,39.11663222922553,0.8795885102270731
510,2,"[157, 19]",38.57198811604361,39.46723741916559,0.8952493031219788
2747,3,"[115, 100]",38.58679533397998,39.45406868017444,0.8672733461944588
1005,4,"[150, 44]",39.04673776044054,39.88384983601959,0.83711207557905
1785,5,"[60, 105]",39.11663222922553,39.9962207394526,0.8795885102270731
504,3,"[115, 100]",39.45406868017444,40.36698800341371,0.9129193232392723
1034,2,"[157, 19]",39.46723741916559,40.36248672228757,0.8952493031219788
1784,4,"[44, 150]",39.88384983601959,40.72096191159864,0.83711207557905
1025,5,"[60, 105]",39.9962207394526,40.973541332261725,0.9773205928091215
1035,1,"[48, 3]",40.062802331924274,40.943278565325684,0.88047623340141
1875,2,"[157, 19]",40.36248672228757,41.25773602540955,0.8952493031219788
1861,3,"[115, 100]",40.36698800341371,41.27990732665298,0.9129193232392723
1824,4,"[44, 150]",40.72096191159864,41.6510864646597,0.9301245530610558
496,1,"[48, 3]",40.943278565325684,41.921585517243535,0.9783069519178511
2721,5,"[60, 105]",40.973541332261725,41.950861925070846,0.9773205928091215
2760,2,"[157, 19]",41.25773602540955,43.943484053355526,2.6857480279459764
2735,3,"[115, 100]",41.27990732665298,42.192826649892254,0.9129193232392723
487,4,"[44, 150]",41.6510864646597,42.67422349520275,1.0231370305430545
939,1,"[48, 3]",41.921585517243535,42.99772318767783,1.0761376704342922
495,5,"[60, 105]",41.950861925070846,43.02591460046202,1.075052675391177
941,3,"[115, 100]",42.192826649892254,43.197037927221146,1.004211277328892
942,4,"[44, 150]",42.67422349520275,43.69736052574581,1.0231370305430545
1020,1,"[48, 3]",42.99772318767783,44.07386085811212,1.0761376704342922
1021,5,"[60, 105]",43.02591460046202,44.1009672758532,1.075052675391177
1023,3,"[115, 100]",43.197037927221146,44.20124920455004,1.004211277328892
1040,4,"[44, 150]",43.69736052574581,44.72049755628886,1.0231370305430545
940,2,"[157, 19]",43.943484053355526,45.03767769876241,1.0941936454068824
1041,1,"[48, 3]",44.07386085811212,45.14999852854641,1.0761376704342922
1042,5,"[60, 105]",44.1009672758532,45.17601995124438,1.075052675391177
1043,3,"[115, 100]",44.20124920455004,45.20546048187893,1.004211277328892
1832,4,"[44, 150]",44.72049755628886,45.74363458683192,1.0231370305430545
1022,2,"[157, 19]",45.03767769876241,46.13187134416929,1.0941936454068824
1842,1,"[48, 3]",45.14999852854641,46.226136198980704,1.0761376704342922
1851,5,"[60, 105]",45.17601995124438,46.251072626635555,1.075052675391177
1864,3,"[115, 100]",45.20546048187893,46.20967175920782,1.004211277328892
1869,4,"[44, 150]",45.74363458683192,46.76677161737497,1.0231370305430545
1872,2,"[157, 19]",46.13187134416929,47.22606498957617,1.0941936454068824
2738,3,"[115, 100]",46.20967175920782,47.213883036536714,1.004211277328892
1916,1,"[48, 3]",46.226136198980704,47.302273869415,1.0761376704342922
2497,5,"[60, 105]",46.251072626635555,47.32612530202673,1.075052675391177
1917,4,"[44, 150]",46.76677161737497,47.83641483121929,1.0696432138443157
950,3,"[115, 100]",47.213883036536714,48.309386267955226,1.0955032314185118
